AREA,AREA_TITLE,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR,PRIM_STATE,PCT_RPT,MAJOR_SOC,MAJOR_TITLE
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-2099,"Agricultural Workers, All Other",detailed,4980,7.7,,,,22.01,45780.0,2.3,13.4,16.29,19.42,25.35,36.89,27860.0,33870.0,40390.0,52730.0,76730.0,,,2024,US,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-4011,Forest and Conservation Workers,detailed,5630,4.2,,,,20.59,42830.0,1.0,15.89,17.5,21.0,21.73,26.05,33050.0,36400.0,43680.0,45200.0,54190.0,,,2024,US,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-4021,Fallers,detailed,4110,9.3,,,,28.42,59120.0,2.7,17.13,20.99,25.92,31.27,40.63,35620.0,43670.0,53900.0,65040.0,84510.0,,,2024,US,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-4022,Logging Equipment Operators,detailed,22520,2.3,,,,25.01,52020.0,0.9,16.85,21.03,23.66,29.15,34.75,35050.0,43750.0,49210.0,60640.0,72280.0,,,2024,US,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-4023,Log Graders and Scalers,detailed,3310,5.8,,,,23.14,48130.0,1.3,16.85,18.46,22.46,27.02,30.47,35050.0,38390.0,46710.0,56200.0,63370.0,,,2024,US,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-4029,"Logging Workers, All Other",detailed,2160,7.5,,,,25.88,53820.0,1.7,17.91,20.2,25.0,29.81,34.65,37260.0,42010.0,52000.0,62000.0,72070.0,,,2024,US,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,806080,0.6,,,,40.62,84500.0,0.4,24.66,30.0,37.83,48.17,60.91,51290.0,62400.0,78690.0,100200.0,126690.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2011,Boilermakers,detailed,10170,5.8,,,,36.97,76900.0,1.6,23.26,29.92,35.26,44.96,51.73,48390.0,62230.0,73340.0,93520.0,107600.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2021,Brickmasons and Blockmasons,detailed,53520,3.1,,,,31.44,65390.0,1.0,19.87,23.76,29.23,37.16,45.94,41330.0,49430.0,60800.0,77290.0,95560.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2022,Stonemasons,detailed,8750,6.7,,,,27.51,57220.0,2.0,17.99,21.55,25.0,30.83,40.0,37420.0,44820.0,51990.0,64120.0,83200.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2031,Carpenters,detailed,697740,1.2,,,,30.79,64040.0,0.5,18.64,22.86,28.51,36.36,47.3,38760.0,47550.0,59310.0,75620.0,98370.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2041,Carpet Installers,detailed,14980,6.2,,,,26.85,55860.0,2.1,15.78,18.82,23.97,31.51,40.0,32830.0,39140.0,49850.0,65530.0,83200.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,24850,5.2,,,,29.11,60550.0,1.7,17.88,21.52,26.13,34.8,46.72,37190.0,44760.0,54340.0,72390.0,97180.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2043,Floor Sanders and Finishers,detailed,4140,12.1,,,,24.46,50880.0,2.3,17.21,19.87,23.63,27.99,31.98,35790.0,41320.0,49150.0,58230.0,66510.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2044,Tile and Stone Setters,detailed,38740,4.1,,,,27.69,57590.0,1.5,17.38,21.41,25.11,31.24,39.89,36140.0,44540.0,52240.0,64980.0,82960.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2051,Cement Masons and Concrete Finishers,detailed,205230,1.6,,,,28.54,59360.0,0.6,18.41,22.13,26.28,31.66,42.13,38290.0,46020.0,54660.0,65840.0,87620.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2053,Terrazzo Workers and Finishers,detailed,1450,20.1,,,,29.97,62330.0,6.5,18.92,22.57,27.53,35.33,50.24,39360.0,46940.0,57260.0,73490.0,104510.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2061,Construction Laborers,detailed,1057660,0.7,,,,24.64,51260.0,0.4,16.44,18.32,22.47,28.32,37.28,34200.0,38100.0,46730.0,58910.0,77530.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,45680,3.4,,,,28.2,58660.0,1.3,18.29,21.51,24.83,31.76,43.32,38030.0,44740.0,51650.0,66060.0,90110.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2072,Pile Driver Operators,detailed,3040,9.9,,,,37.98,79000.0,3.1,22.45,26.32,33.9,49.98,58.65,46690.0,54750.0,70510.0,103960.0,121990.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,469270,0.8,,,,31.34,65180.0,0.4,19.27,22.97,28.23,36.42,48.41,40080.0,47780.0,58710.0,75750.0,100690.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2081,Drywall and Ceiling Tile Installers,detailed,82900,2.2,,,,30.2,62810.0,1.0,18.18,22.54,27.95,34.93,48.74,37810.0,46880.0,58140.0,72660.0,101380.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2082,Tapers,detailed,12500,7.6,,,,33.84,70390.0,2.0,20.89,24.42,31.11,39.9,51.04,43450.0,50780.0,64700.0,82990.0,106160.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2111,Electricians,detailed,742580,0.7,,,,33.47,69630.0,0.5,18.96,23.47,29.98,39.29,50.98,39430.0,48820.0,62350.0,81730.0,106030.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2121,Glaziers,detailed,57000,3.1,,,,28.97,60260.0,1.8,18.13,21.89,26.65,32.84,47.49,37710.0,45530.0,55440.0,68300.0,98780.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,38610,3.5,,,,25.69,53440.0,1.5,17.28,19.36,23.41,29.05,37.1,35950.0,40270.0,48680.0,60420.0,77160.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2132,"Insulation Workers, Mechanical",detailed,25640,5.4,,,,30.55,63540.0,2.2,18.97,22.83,27.52,36.2,45.25,39450.0,47480.0,57250.0,75300.0,94110.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2141,"Painters, Construction and Maintenance",detailed,224180,1.6,,,,25.82,53710.0,0.7,17.63,20.44,23.4,28.97,36.8,36680.0,42510.0,48660.0,60270.0,76550.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2142,Paperhangers,detailed,1520,13.7,,,,24.95,51900.0,3.9,16.84,19.68,23.2,28.11,33.4,35020.0,40930.0,48260.0,58470.0,69470.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2151,Pipelayers,detailed,33580,3.9,,,,26.09,54270.0,1.3,17.71,20.35,23.42,29.32,38.81,36840.0,42320.0,48710.0,60980.0,80710.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,455940,1.2,,,,33.63,69940.0,0.6,19.55,23.49,30.27,39.37,50.55,40670.0,48860.0,62970.0,81900.0,105150.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2161,Plasterers and Stucco Masons,detailed,20880,5.2,,,,29.33,61000.0,1.6,18.56,22.59,26.93,34.72,44.68,38610.0,46990.0,56020.0,72210.0,92930.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2171,Reinforcing Iron and Rebar Workers,detailed,14140,8.0,,,,30.11,62640.0,2.5,18.97,22.74,28.5,35.67,45.93,39470.0,47300.0,59280.0,74190.0,95530.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2181,Roofers,detailed,136740,1.4,,,,27.45,57090.0,0.8,17.82,21.78,24.51,30.78,38.84,37060.0,45300.0,50970.0,64010.0,80780.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2211,Sheet Metal Workers,detailed,117470,2.0,,,,31.78,66110.0,0.8,18.28,22.74,29.26,38.28,49.37,38030.0,47290.0,60850.0,79620.0,102680.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2221,Structural Iron and Steel Workers,detailed,64720,3.0,,,,33.3,69270.0,1.2,20.19,23.6,30.14,39.8,51.69,42000.0,49090.0,62700.0,82780.0,107520.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2231,Solar Photovoltaic Installers,detailed,28280,5.2,,,,27.59,57380.0,1.6,18.79,22.13,24.93,30.3,38.53,39070.0,46040.0,51860.0,63020.0,80150.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,15660,6.3,,,,23.91,49730.0,1.5,17.1,18.56,22.35,27.93,32.85,35570.0,38600.0,46480.0,58080.0,68330.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-3012,Helpers--Carpenters,detailed,24610,7.7,,,,20.23,42080.0,1.9,15.16,17.24,20.0,22.49,25.18,31540.0,35870.0,41600.0,46780.0,52380.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-3013,Helpers--Electricians,detailed,64440,3.0,,,,20.62,42900.0,0.9,15.0,17.5,19.18,22.85,27.29,31200.0,36400.0,39890.0,47520.0,56770.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,7220,8.0,,,,19.65,40880.0,2.2,15.08,16.94,18.34,21.78,24.87,31360.0,35230.0,38140.0,45290.0,51720.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,43640,4.0,,,,20.06,41720.0,0.9,14.93,17.19,18.88,22.38,26.37,31050.0,35750.0,39270.0,46550.0,54860.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-3016,Helpers--Roofers,detailed,5170,10.1,,,,20.23,42070.0,3.1,13.36,16.73,19.51,22.87,26.59,27780.0,34800.0,40590.0,47570.0,55310.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-3019,"Helpers, Construction Trades, All Other",detailed,25510,4.0,,,,21.17,44040.0,1.2,15.0,17.5,19.6,23.32,28.5,31200.0,36400.0,40760.0,48500.0,59280.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4011,Construction and Building Inspectors,detailed,137210,2.0,,,,36.75,76430.0,0.8,22.38,27.55,34.67,44.39,54.0,46560.0,57300.0,72120.0,92330.0,112320.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4021,Elevator and Escalator Installers and Repairers,detailed,23340,6.1,,,,50.42,104860.0,1.7,26.31,36.88,51.24,63.34,71.76,54720.0,76700.0,106580.0,131740.0,149250.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4031,Fence Erectors,detailed,22640,6.5,,,,24.31,50550.0,1.6,16.87,18.77,22.57,27.44,35.89,35090.0,39040.0,46940.0,57070.0,74660.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4041,Hazardous Materials Removal Workers,detailed,50570,2.6,,,,26.8,55740.0,1.2,17.95,20.53,23.31,29.88,39.65,37330.0,42710.0,48490.0,62150.0,82480.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4051,Highway Maintenance Workers,detailed,151750,1.1,,,,24.72,51410.0,0.4,16.84,19.97,23.59,28.66,33.27,35030.0,41540.0,49070.0,59600.0,69210.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,16480,1.6,,,,32.82,68270.0,0.5,21.98,24.82,32.39,38.14,40.79,45720.0,51630.0,67370.0,79330.0,84840.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,29050,2.7,,,,25.35,52730.0,0.7,17.55,20.53,23.62,29.0,35.42,36500.0,42700.0,49140.0,60320.0,73670.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4090,Miscellaneous Construction and Related Workers,detailed,33530,4.8,,,,25.44,52910.0,1.9,16.9,19.23,23.14,29.31,37.28,35160.0,39990.0,48120.0,60960.0,77540.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5011,"Derrick Operators, Oil and Gas",detailed,11040,6.2,,,,30.05,62490.0,1.6,20.64,23.77,30.16,35.01,40.68,42930.0,49440.0,62740.0,72820.0,84620.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5012,"Rotary Drill Operators, Oil and Gas",detailed,13090,8.4,,,,33.69,70080.0,2.0,20.56,25.29,31.26,39.21,47.36,42750.0,52600.0,65010.0,81550.0,98510.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5013,"Service Unit Operators, Oil and Gas",detailed,44120,3.6,,,,29.58,61530.0,1.1,19.24,22.75,27.88,33.9,45.11,40010.0,47330.0,57980.0,70510.0,93820.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,34210,2.8,,,,27.82,57860.0,1.2,19.06,22.26,25.26,30.59,38.93,39650.0,46290.0,52550.0,63630.0,80970.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5023,"Earth Drillers, Except Oil and Gas",detailed,17410,4.1,,,,30.41,63260.0,0.9,21.37,23.91,28.65,35.35,42.19,44450.0,49720.0,59600.0,73530.0,87760.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5032,"Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,5680,11.3,,,,32.13,66840.0,3.1,21.71,23.97,28.42,38.49,50.1,45160.0,49860.0,59110.0,80050.0,104210.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5041,Continuous Mining Machine Operators,detailed,14340,3.6,,,,30.73,63920.0,1.1,19.93,24.45,30.47,36.95,40.59,41450.0,50850.0,63380.0,76850.0,84420.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5043,"Roof Bolters, Mining",detailed,2230,5.3,,,,35.94,74760.0,0.9,24.46,32.26,36.85,38.57,42.03,50880.0,67110.0,76640.0,80230.0,87420.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5044,"Loading and Moving Machine Operators, Underground Mining",detailed,6130,4.9,,,,32.92,68470.0,1.1,23.23,28.43,33.11,36.93,39.86,48310.0,59130.0,68860.0,76820.0,82900.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5049,"Underground Mining Machine Operators, All Other",detailed,3480,14.5,,,,32.61,67830.0,3.8,22.56,24.36,32.32,38.67,39.78,46930.0,50660.0,67220.0,80440.0,82750.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5051,"Rock Splitters, Quarry",detailed,3080,8.3,,,,24.3,50540.0,1.8,17.9,19.23,22.82,28.02,32.87,37240.0,39990.0,47460.0,58290.0,68380.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5071,"Roustabouts, Oil and Gas",detailed,45330,4.6,,,,23.59,49060.0,1.2,17.14,18.43,22.84,27.49,30.77,35650.0,38330.0,47510.0,57170.0,64010.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5081,Helpers--Extraction Workers,detailed,6720,5.6,,,,24.2,50330.0,1.2,17.2,19.22,23.27,27.67,32.81,35770.0,39980.0,48400.0,57560.0,68240.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5099,"Extraction Workers, All Other",detailed,6070,8.5,,,,26.34,54780.0,2.3,17.17,18.81,24.09,31.42,38.84,35720.0,39120.0,50110.0,65350.0,80780.0,,,2024,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,600680,0.5,,,,39.87,82930.0,0.3,23.3,29.44,37.64,47.9,59.75,48460.0,61240.0,78300.0,99630.0,124280.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,73010,2.6,,,,23.95,49820.0,0.7,16.89,18.41,22.53,28.57,33.44,35120.0,38290.0,46860.0,59420.0,69560.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,11400,6.6,,,,33.26,69180.0,1.7,20.37,24.33,30.86,40.76,49.3,42360.0,50610.0,64190.0,84770.0,102550.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,153890,2.0,,,,32.04,66650.0,0.5,20.41,24.32,30.11,38.48,45.66,42440.0,50580.0,62630.0,80040.0,94970.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2091,Avionics Technicians,detailed,20900,3.0,,,,39.59,82350.0,0.7,23.93,31.33,39.13,47.59,54.61,49770.0,65170.0,81390.0,98990.0,113580.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,16570,6.2,,,,27.32,56820.0,1.3,17.46,21.38,25.96,31.82,38.09,36310.0,44480.0,53990.0,66180.0,79230.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,7310,5.3,,,,38.93,80980.0,2.1,23.79,31.61,39.77,46.03,51.01,49490.0,65750.0,82730.0,95730.0,106110.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,59990,2.4,,,,35.07,72950.0,0.7,21.63,27.28,34.28,40.94,49.55,44980.0,56750.0,71300.0,85160.0,103060.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,23040,2.4,,,,46.86,97460.0,0.7,29.24,38.43,48.53,55.16,61.53,60820.0,79930.0,100940.0,114740.0,127970.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,10140,6.7,,,,24.16,50240.0,2.5,15.23,19.21,23.05,28.32,33.89,31680.0,39970.0,47940.0,58900.0,70480.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2097,Audiovisual Equipment Installers and Repairers,detailed,22170,5.7,,,,26.8,55740.0,2.2,17.46,20.83,24.34,30.41,39.5,36310.0,43330.0,50620.0,63250.0,82150.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2098,Security and Fire Alarm Systems Installers,detailed,81510,2.3,,,,28.87,60040.0,0.8,18.47,22.76,28.51,34.3,39.41,38410.0,47330.0,59300.0,71340.0,81980.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3011,Aircraft Mechanics and Service Technicians,detailed,136390,1.2,,,,38.84,80780.0,0.8,22.97,29.77,37.83,45.7,57.73,47790.0,61920.0,78680.0,95050.0,120080.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3021,Automotive Body and Related Repairers,detailed,155220,1.5,,,,28.28,58830.0,0.7,17.5,21.63,24.85,31.15,41.84,36390.0,45000.0,51680.0,64780.0,87040.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3022,Automotive Glass Installers and Repairers,detailed,18940,4.5,,,,23.84,49580.0,0.9,16.86,19.23,22.72,27.96,32.44,35080.0,39990.0,47260.0,58160.0,67480.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3023,Automotive Service Technicians and Mechanics,detailed,688840,0.6,,,,26.57,55260.0,0.3,16.18,18.34,23.88,31.57,38.87,33660.0,38140.0,49670.0,65660.0,80850.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,287230,1.0,,,,30.04,62480.0,0.3,20.04,23.68,29.15,35.43,41.34,41670.0,49240.0,60640.0,73690.0,85980.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,36880,2.0,,,,26.58,55290.0,0.6,17.75,21.95,25.04,30.32,36.95,36920.0,45660.0,52080.0,63070.0,76860.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,180270,1.6,,,,32.49,67580.0,0.9,21.85,25.72,30.76,37.54,44.41,45450.0,53500.0,63980.0,78090.0,92360.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3043,Rail Car Repairers,detailed,18300,2.1,,,,32.5,67610.0,0.5,21.96,24.83,31.58,38.54,44.23,45670.0,51640.0,65680.0,80150.0,92000.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3051,Motorboat Mechanics and Service Technicians,detailed,24250,3.1,,,,27.14,56450.0,1.3,17.29,21.67,26.42,31.31,37.89,35950.0,45070.0,54950.0,65120.0,78820.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3052,Motorcycle Mechanics,detailed,14010,3.6,,,,23.87,49650.0,0.7,15.27,18.4,22.69,28.31,33.76,31770.0,38270.0,47200.0,58880.0,70210.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,34240,2.2,,,,23.18,48200.0,0.6,16.15,18.4,22.38,26.96,31.03,33600.0,38260.0,46560.0,56080.0,64540.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3091,Bicycle Repairers,detailed,12590,5.1,,,,19.98,41550.0,0.8,14.73,17.25,19.4,22.87,25.06,30640.0,35880.0,40360.0,47560.0,52130.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3092,Recreational Vehicle Service Technicians,detailed,18710,4.3,,,,26.63,55380.0,1.2,17.06,20.85,24.3,30.43,36.85,35480.0,43370.0,50540.0,63300.0,76650.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3093,Tire Repairers and Changers,detailed,106620,1.4,,,,18.82,39140.0,0.4,14.37,16.34,17.85,21.06,23.51,29880.0,33990.0,37120.0,43810.0,48900.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9011,Mechanical Door Repairers,detailed,27970,6.0,,,,26.01,54110.0,1.1,17.87,21.5,24.54,29.5,35.17,37160.0,44720.0,51050.0,61350.0,73160.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
